classification_id,workflow_id,task,created_at,subject_id,extractor,data.yes,data.aggregation_version,data.gas-like-region-weirdly-shaped,data.no,data.diffuse-non-central-blob,data.galaxy-like,data.diffuse-non-central-source,data.very-opaque-emission-source,data.gas-like-region-weirdly-shaped-central-or-not,data.multiple-sources-inside,data.point-source-or-star-like,data.None,data.radio-point-source,data.homogeneously-diffuse-source,data.radio-source-showing-extended-morphology,data.oddly-shaped-not-sure,data.bright-core-source-becomes-radially-diffuse,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.no-nearby-marked-regions-seem-associated-with-the-central-source,data.yes-it-looks-like-a-radio-point-source,data.the-radio-source-is-showing-extended-morphology,data.multiple-sources-png-https-panoptes-uploads-zooniverse-org-project-attached-image-dfaf96b9-6480-413e-9cde-c5a4cb46c5c7-png-multiple-sources-inside,data.homogenously-diffuse-png-https-panoptes-uploads-zooniverse-org-project-attached-image-1d169b37-43ad-47de-980f-e8a5a08b1676-png-homogeneously-diffuse-source,data.bright-core-radial-diffuse-png-https-panoptes-uploads-zooniverse-org-project-attached-image-b80f4e7c-8d77-4cf1-8bb2-c8f24af80628-png-bright-core-in-diffuse-emission,data.point-source-png-https-panoptes-uploads-zooniverse-org-project-attached-image-e813946d-52b9-484e-b818-6c7f632ad6d3-png-point-source-or-star-like,data.oddly-shaped-png-https-panoptes-uploads-zooniverse-org-project-attached-image-b76c4bc8-ddab-4366-9a6c-9c7524ecc2ad-png-oddly-shaped-not-sure
557007732,24257,T6,2024-04-24 11:43:10 UTC,91321394,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007747,24257,T0,2024-04-24 11:43:15 UTC,91321929,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557007747,24257,T3,2024-04-24 11:43:15 UTC,91321929,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007747,24257,T5,2024-04-24 11:43:15 UTC,91321929,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557007747,24257,T6,2024-04-24 11:43:15 UTC,91321929,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007806,24257,T0,2024-04-24 11:43:47 UTC,91319674,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007806,24257,T3,2024-04-24 11:43:47 UTC,91319674,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
557007806,24257,T5,2024-04-24 11:43:47 UTC,91319674,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557007806,24257,T6,2024-04-24 11:43:47 UTC,91319674,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007822,24257,T0,2024-04-24 11:43:56 UTC,91321374,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007822,24257,T3,2024-04-24 11:43:56 UTC,91321374,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
557007822,24257,T5,2024-04-24 11:43:56 UTC,91321374,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557007822,24257,T6,2024-04-24 11:43:56 UTC,91321374,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007876,24257,T0,2024-04-24 11:44:23 UTC,91321781,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007876,24257,T3,2024-04-24 11:44:23 UTC,91321781,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
557007876,24257,T5,2024-04-24 11:44:23 UTC,91321781,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557007876,24257,T6,2024-04-24 11:44:23 UTC,91321781,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557007890,24257,T0,2024-04-24 11:44:29 UTC,91321307,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557007890,24257,T3,2024-04-24 11:44:29 UTC,91321307,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007890,24257,T5,2024-04-24 11:44:29 UTC,91321307,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557007890,24257,T6,2024-04-24 11:44:29 UTC,91321307,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007979,24257,T0,2024-04-24 11:45:08 UTC,91321219,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557007979,24257,T3,2024-04-24 11:45:08 UTC,91321219,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
557007979,24257,T5,2024-04-24 11:45:08 UTC,91321219,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557007979,24257,T6,2024-04-24 11:45:08 UTC,91321219,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557008027,24257,T0,2024-04-24 11:45:25 UTC,91319090,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008027,24257,T3,2024-04-24 11:45:25 UTC,91319090,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
557008027,24257,T5,2024-04-24 11:45:25 UTC,91319090,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008027,24257,T6,2024-04-24 11:45:25 UTC,91319090,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008049,24257,T0,2024-04-24 11:45:38 UTC,91321290,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008049,24257,T3,2024-04-24 11:45:38 UTC,91321290,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008049,24257,T5,2024-04-24 11:45:38 UTC,91321290,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008049,24257,T6,2024-04-24 11:45:38 UTC,91321290,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557008107,24257,T0,2024-04-24 11:46:10 UTC,91319897,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008107,24257,T3,2024-04-24 11:46:10 UTC,91319897,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
557008107,24257,T5,2024-04-24 11:46:10 UTC,91319897,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008107,24257,T6,2024-04-24 11:46:10 UTC,91319897,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557008151,24257,T0,2024-04-24 11:46:31 UTC,91319216,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008151,24257,T3,2024-04-24 11:46:31 UTC,91319216,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
557008151,24257,T5,2024-04-24 11:46:31 UTC,91319216,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008151,24257,T6,2024-04-24 11:46:31 UTC,91319216,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
557008171,24257,T0,2024-04-24 11:46:39 UTC,91319666,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008171,24257,T3,2024-04-24 11:46:39 UTC,91319666,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
557008171,24257,T5,2024-04-24 11:46:39 UTC,91319666,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008171,24257,T6,2024-04-24 11:46:39 UTC,91319666,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008207,24257,T0,2024-04-24 11:46:59 UTC,91321643,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008207,24257,T3,2024-04-24 11:46:59 UTC,91321643,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
557008207,24257,T5,2024-04-24 11:46:59 UTC,91321643,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008207,24257,T6,2024-04-24 11:46:59 UTC,91321643,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557008305,24257,T0,2024-04-24 11:47:49 UTC,91321181,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008305,24257,T3,2024-04-24 11:47:49 UTC,91321181,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008305,24257,T5,2024-04-24 11:47:49 UTC,91321181,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008305,24257,T6,2024-04-24 11:47:49 UTC,91321181,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008322,24257,T0,2024-04-24 11:47:55 UTC,91321534,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008322,24257,T3,2024-04-24 11:47:55 UTC,91321534,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008322,24257,T5,2024-04-24 11:47:55 UTC,91321534,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008322,24257,T6,2024-04-24 11:47:55 UTC,91321534,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008341,24257,T0,2024-04-24 11:48:01 UTC,91321248,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008341,24257,T3,2024-04-24 11:48:01 UTC,91321248,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008341,24257,T5,2024-04-24 11:48:01 UTC,91321248,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008341,24257,T6,2024-04-24 11:48:01 UTC,91321248,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008409,24257,T0,2024-04-24 11:48:28 UTC,91319259,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008409,24257,T3,2024-04-24 11:48:28 UTC,91319259,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
557008409,24257,T5,2024-04-24 11:48:28 UTC,91319259,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008409,24257,T6,2024-04-24 11:48:28 UTC,91319259,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
557008514,24257,T0,2024-04-24 11:49:04 UTC,91321199,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008514,24257,T3,2024-04-24 11:49:04 UTC,91321199,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
557008514,24257,T5,2024-04-24 11:49:04 UTC,91321199,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008514,24257,T6,2024-04-24 11:49:04 UTC,91321199,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557008584,24257,T0,2024-04-24 11:49:45 UTC,91321788,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008584,24257,T3,2024-04-24 11:49:45 UTC,91321788,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008584,24257,T5,2024-04-24 11:49:45 UTC,91321788,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008584,24257,T6,2024-04-24 11:49:45 UTC,91321788,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008595,24257,T0,2024-04-24 11:49:52 UTC,91321916,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008595,24257,T3,2024-04-24 11:49:52 UTC,91321916,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008595,24257,T5,2024-04-24 11:49:52 UTC,91321916,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008595,24257,T6,2024-04-24 11:49:52 UTC,91321916,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008615,24257,T0,2024-04-24 11:50:02 UTC,91319036,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008615,24257,T3,2024-04-24 11:50:02 UTC,91319036,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008615,24257,T5,2024-04-24 11:50:02 UTC,91319036,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008615,24257,T6,2024-04-24 11:50:02 UTC,91319036,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
557008628,24257,T0,2024-04-24 11:50:12 UTC,91319719,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008628,24257,T3,2024-04-24 11:50:12 UTC,91319719,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
557008628,24257,T5,2024-04-24 11:50:12 UTC,91319719,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008628,24257,T6,2024-04-24 11:50:12 UTC,91319719,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008644,24257,T0,2024-04-24 11:50:22 UTC,91321244,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008644,24257,T3,2024-04-24 11:50:22 UTC,91321244,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008644,24257,T5,2024-04-24 11:50:22 UTC,91321244,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008644,24257,T6,2024-04-24 11:50:22 UTC,91321244,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008663,24257,T0,2024-04-24 11:50:36 UTC,91319302,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008663,24257,T3,2024-04-24 11:50:36 UTC,91319302,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
557008663,24257,T5,2024-04-24 11:50:36 UTC,91319302,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008663,24257,T6,2024-04-24 11:50:36 UTC,91319302,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
557008691,24257,T0,2024-04-24 11:50:49 UTC,91321164,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008691,24257,T3,2024-04-24 11:50:49 UTC,91321164,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
557008691,24257,T5,2024-04-24 11:50:49 UTC,91321164,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008691,24257,T6,2024-04-24 11:50:49 UTC,91321164,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
557008712,24257,T0,2024-04-24 11:51:07 UTC,91319476,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008712,24257,T3,2024-04-24 11:51:07 UTC,91319476,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008712,24257,T5,2024-04-24 11:51:07 UTC,91319476,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008712,24257,T6,2024-04-24 11:51:07 UTC,91319476,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557008732,24257,T0,2024-04-24 11:51:26 UTC,91321634,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008732,24257,T3,2024-04-24 11:51:26 UTC,91321634,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008732,24257,T5,2024-04-24 11:51:26 UTC,91321634,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008732,24257,T6,2024-04-24 11:51:26 UTC,91321634,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557008748,24257,T0,2024-04-24 11:51:34 UTC,91319511,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008748,24257,T3,2024-04-24 11:51:34 UTC,91319511,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
557008748,24257,T5,2024-04-24 11:51:34 UTC,91319511,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008748,24257,T6,2024-04-24 11:51:34 UTC,91319511,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008752,24257,T0,2024-04-24 11:51:39 UTC,91321441,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008752,24257,T3,2024-04-24 11:51:39 UTC,91321441,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008752,24257,T5,2024-04-24 11:51:39 UTC,91321441,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008752,24257,T6,2024-04-24 11:51:39 UTC,91321441,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008759,24257,T0,2024-04-24 11:51:45 UTC,91319194,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008759,24257,T3,2024-04-24 11:51:45 UTC,91319194,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008759,24257,T5,2024-04-24 11:51:45 UTC,91319194,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008759,24257,T6,2024-04-24 11:51:45 UTC,91319194,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008774,24257,T0,2024-04-24 11:51:53 UTC,91321858,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008774,24257,T3,2024-04-24 11:51:53 UTC,91321858,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
557008774,24257,T5,2024-04-24 11:51:53 UTC,91321858,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008774,24257,T6,2024-04-24 11:51:53 UTC,91321858,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008835,24257,T0,2024-04-24 11:52:33 UTC,91319221,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008835,24257,T3,2024-04-24 11:52:33 UTC,91319221,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
557008835,24257,T5,2024-04-24 11:52:33 UTC,91319221,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008835,24257,T6,2024-04-24 11:52:33 UTC,91319221,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557008850,24257,T0,2024-04-24 11:52:44 UTC,91319226,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008850,24257,T3,2024-04-24 11:52:44 UTC,91319226,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
557008850,24257,T5,2024-04-24 11:52:44 UTC,91319226,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557008850,24257,T6,2024-04-24 11:52:44 UTC,91319226,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
557008862,24257,T0,2024-04-24 11:52:55 UTC,91321826,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557008862,24257,T3,2024-04-24 11:52:55 UTC,91321826,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557008862,24257,T5,2024-04-24 11:52:55 UTC,91321826,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557008862,24257,T6,2024-04-24 11:52:55 UTC,91321826,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557341335,24257,T0,2024-04-25 16:05:15 UTC,91321864,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557341335,24257,T3,2024-04-25 16:05:15 UTC,91321864,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557341335,24257,T5,2024-04-25 16:05:15 UTC,91321864,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557341335,24257,T6,2024-04-25 16:05:15 UTC,91321864,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
557528237,24257,T0,2024-04-26 05:39:29 UTC,91319534,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557528237,24257,T3,2024-04-26 05:39:29 UTC,91319534,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557528237,24257,T5,2024-04-26 05:39:29 UTC,91319534,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557528237,24257,T6,2024-04-26 05:39:29 UTC,91319534,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557528251,24257,T0,2024-04-26 05:39:39 UTC,91319587,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557528251,24257,T3,2024-04-26 05:39:39 UTC,91319587,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557528251,24257,T5,2024-04-26 05:39:39 UTC,91319587,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557528251,24257,T6,2024-04-26 05:39:39 UTC,91319587,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
557528278,24257,T0,2024-04-26 05:39:57 UTC,91319473,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557528278,24257,T3,2024-04-26 05:39:57 UTC,91319473,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557528278,24257,T5,2024-04-26 05:39:57 UTC,91319473,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557528278,24257,T6,2024-04-26 05:39:57 UTC,91319473,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557528318,24257,T0,2024-04-26 05:40:29 UTC,91322051,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557528318,24257,T3,2024-04-26 05:40:29 UTC,91322051,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
557528318,24257,T5,2024-04-26 05:40:29 UTC,91322051,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557528318,24257,T6,2024-04-26 05:40:29 UTC,91322051,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557536995,24257,T0,2024-04-26 07:54:57 UTC,91319523,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557536995,24257,T3,2024-04-26 07:54:57 UTC,91319523,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
557536995,24257,T5,2024-04-26 07:54:57 UTC,91319523,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557536995,24257,T6,2024-04-26 07:54:57 UTC,91319523,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537024,24257,T0,2024-04-26 07:55:32 UTC,91319250,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537024,24257,T3,2024-04-26 07:55:32 UTC,91319250,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
557537024,24257,T5,2024-04-26 07:55:32 UTC,91319250,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
557537024,24257,T6,2024-04-26 07:55:32 UTC,91319250,question_extractor,,4.1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
557537033,24257,T0,2024-04-26 07:55:40 UTC,91321651,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537033,24257,T3,2024-04-26 07:55:40 UTC,91321651,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
557537033,24257,T5,2024-04-26 07:55:40 UTC,91321651,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557537033,24257,T6,2024-04-26 07:55:40 UTC,91321651,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537051,24257,T0,2024-04-26 07:56:01 UTC,91321241,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537051,24257,T3,2024-04-26 07:56:01 UTC,91321241,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
557537051,24257,T5,2024-04-26 07:56:01 UTC,91321241,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557537051,24257,T6,2024-04-26 07:56:01 UTC,91321241,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537070,24257,T0,2024-04-26 07:56:20 UTC,91321388,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557537070,24257,T3,2024-04-26 07:56:20 UTC,91321388,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537070,24257,T5,2024-04-26 07:56:20 UTC,91321388,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557537070,24257,T6,2024-04-26 07:56:20 UTC,91321388,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537088,24257,T0,2024-04-26 07:56:35 UTC,91321216,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557537088,24257,T3,2024-04-26 07:56:35 UTC,91321216,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537088,24257,T5,2024-04-26 07:56:35 UTC,91321216,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557537088,24257,T6,2024-04-26 07:56:35 UTC,91321216,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537095,24257,T0,2024-04-26 07:56:41 UTC,91321987,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557537095,24257,T3,2024-04-26 07:56:41 UTC,91321987,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537095,24257,T5,2024-04-26 07:56:41 UTC,91321987,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557537095,24257,T6,2024-04-26 07:56:41 UTC,91321987,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537124,24257,T0,2024-04-26 07:57:02 UTC,91319008,question_extractor,1.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537124,24257,T3,2024-04-26 07:57:02 UTC,91319008,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
557537124,24257,T5,2024-04-26 07:57:02 UTC,91319008,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
557537124,24257,T6,2024-04-26 07:57:02 UTC,91319008,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537151,24257,T0,2024-04-26 07:57:27 UTC,91322002,question_extractor,,4.1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
557537151,24257,T3,2024-04-26 07:57:27 UTC,91322002,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
557537151,24257,T5,2024-04-26 07:57:27 UTC,91322002,question_extractor,,4.1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
