subject_id,workflow_id,task,reducer,data.yes,data.aggregation_version,data.point-source-or-star-like,data.radio-source-showing-extended-morphology,data.oddly-shaped-not-sure,data.bright-core-source-becomes-radially-diffuse,data.radio-point-source,data.no,data.the-radio-source-is-showing-extended-morphology,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.multiple-sources-inside,data.gas-like-region-weirdly-shaped-central-or-not,data.yes-it-looks-like-a-radio-point-source,data.homogeneously-diffuse-source,data.None,data.diffuse-non-central-blob,data.no-nearby-marked-regions-seem-associated-with-the-central-source,data.diffuse-non-central-source,data.gas-like-region-weirdly-shaped,data.galaxy-like,data.very-opaque-emission-source,data.multiple-sources-png-https-panoptes-uploads-zooniverse-org-project-attached-image-dfaf96b9-6480-413e-9cde-c5a4cb46c5c7-png-multiple-sources-inside,data.homogenously-diffuse-png-https-panoptes-uploads-zooniverse-org-project-attached-image-1d169b37-43ad-47de-980f-e8a5a08b1676-png-homogeneously-diffuse-source,data.oddly-shaped-png-https-panoptes-uploads-zooniverse-org-project-attached-image-b76c4bc8-ddab-4366-9a6c-9c7524ecc2ad-png-oddly-shaped-not-sure,data.bright-core-radial-diffuse-png-https-panoptes-uploads-zooniverse-org-project-attached-image-b80f4e7c-8d77-4cf1-8bb2-c8f24af80628-png-bright-core-in-diffuse-emission,data.point-source-png-https-panoptes-uploads-zooniverse-org-project-attached-image-e813946d-52b9-484e-b818-6c7f632ad6d3-png-point-source-or-star-like
91319654,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,
91319654,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91319654,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91319655,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319655,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319655,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319655,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,
91319657,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319657,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0
91319657,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319657,24257,T6,question_reducer,,4.1.0,,,,,,,,2.0,,,,,,,3.0,,,,,,,,,
91319658,24257,T0,question_reducer,2.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319658,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,
91319658,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319658,24257,T6,question_reducer,,4.1.0,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,
91319660,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319660,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,
91319660,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91319660,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
91319661,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319661,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0
91319661,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319661,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319663,24257,T0,question_reducer,3.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319663,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,
91319663,24257,T5,question_reducer,,4.1.0,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,
91319663,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,
91319664,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319664,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,
91319664,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91319664,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
91319666,24257,T0,question_reducer,2.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319666,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
91319666,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91319666,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
91319667,24257,T0,question_reducer,,4.1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,
91319667,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319667,24257,T5,question_reducer,,4.1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,
91319667,24257,T6,question_reducer,,4.1.0,,,,,,,,3.0,,,,,,,3.0,,,,,,,,,
91319669,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319669,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,
91319669,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91319669,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91319671,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319671,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,
91319671,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91319671,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91319672,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319672,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0
91319672,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319672,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,
91319674,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319674,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
91319674,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319674,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319675,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319675,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319675,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319675,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319677,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319677,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,
91319677,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319677,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319678,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319678,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,
91319678,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319678,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319680,24257,T0,question_reducer,5.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319680,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0
91319680,24257,T5,question_reducer,,4.1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,
91319680,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,5.0,,,,,,,,,
91319682,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319682,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0
91319682,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319682,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,
91319684,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319684,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0
91319684,24257,T5,question_reducer,,4.1.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,
91319684,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,
91319686,24257,T0,question_reducer,1.0,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319686,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
91319686,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,
91319686,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,
91319687,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319687,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
91319687,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319687,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319689,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319689,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0
91319689,24257,T5,question_reducer,,4.1.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,
91319689,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,
91319691,24257,T0,question_reducer,5.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319691,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0
91319691,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,
91319691,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319692,24257,T0,question_reducer,3.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319692,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,
91319692,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,
91319692,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319693,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319693,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
91319693,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91319693,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91319695,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319695,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319695,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319695,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319696,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319696,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,2.0
91319696,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91319696,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
91319698,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319698,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0
91319698,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319698,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,
91319700,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319700,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,
91319700,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319700,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319701,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319701,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
91319701,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319701,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319703,24257,T0,question_reducer,1.0,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319703,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
91319703,24257,T5,question_reducer,,4.1.0,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,
91319703,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,
91319704,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319704,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319704,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319704,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319705,24257,T0,question_reducer,2.0,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319705,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,
91319705,24257,T5,question_reducer,,4.1.0,,,,,,,7.0,,,,,,,,,,,,,,,,,
91319705,24257,T6,question_reducer,,4.1.0,,,,,,,,7.0,,,,,,,,,,,,,,,,
91319706,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319706,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319706,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319706,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319707,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319707,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319707,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319707,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319708,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319708,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319708,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319708,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319709,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319709,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0
91319709,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319709,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319711,24257,T0,question_reducer,3.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319711,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0
91319711,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,5.0,,,,,,,,,,,,,
91319711,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
91319712,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319712,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,
91319712,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319712,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,
91319713,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319713,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,
91319713,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319713,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,
91319714,24257,T0,question_reducer,2.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319714,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
91319714,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,
91319714,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91319715,24257,T0,question_reducer,2.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319715,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
91319715,24257,T5,question_reducer,,4.1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,
91319715,24257,T6,question_reducer,,4.1.0,,,,,,,,6.0,,,,,,,,,,,,,,,,
91319717,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319717,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,5.0,,
91319717,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319717,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319718,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319718,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,
91319718,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319718,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319719,24257,T0,question_reducer,2.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319719,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,
91319719,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319719,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319720,24257,T0,question_reducer,3.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319720,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0
91319720,24257,T5,question_reducer,,4.1.0,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,
91319720,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
91319722,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319722,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
91319722,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91319722,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
91319724,24257,T0,question_reducer,3.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319724,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,
91319724,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,
91319724,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319726,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319726,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,1.0
91319726,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319726,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319727,24257,T0,question_reducer,2.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319727,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0
91319727,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,
91319727,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319729,24257,T0,question_reducer,2.0,4.1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
91319729,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,
91319729,24257,T5,question_reducer,,4.1.0,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,
91319729,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,
91319730,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319730,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,
91319730,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319730,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319732,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319732,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319732,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319732,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319733,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319733,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
91319733,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91319733,24257,T6,question_reducer,,4.1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
91319735,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319735,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0
91319735,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319735,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319737,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319737,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
91319737,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319737,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319739,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319739,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
91319739,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91319739,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
91319741,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319741,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0
91319741,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319741,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319743,24257,T0,question_reducer,4.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319743,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,
91319743,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319743,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319744,24257,T0,question_reducer,5.0,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319744,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0
91319744,24257,T5,question_reducer,,4.1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,
91319744,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319745,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
91319745,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,
91319745,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319745,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,
91319746,24257,T0,question_reducer,5.0,4.1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
91319746,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0
91319746,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,5.0,,,,,,,,,,,,,
91319746,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
91319748,24257,T0,question_reducer,1.0,4.1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,
91319748,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
91319748,24257,T5,question_reducer,,4.1.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,
91319748,24257,T6,question_reducer,,4.1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
91319749,24257,T0,question_reducer,3.0,4.1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
91319749,24257,T3,question_reducer,,4.1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
91319749,24257,T5,question_reducer,,4.1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,
91319749,24257,T6,question_reducer,,4.1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,
91319751,24257,T0,question_reducer,,4.1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
